isbn;title_ol;title_az;reading_age;grade;cover_url
1493515233;Not Pretty Enough;Jaimie Admans;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/51qeBz2THeL.jpg
0385733038;The Mosts;Melissa Senate;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51Q6qD3fVIL.jpg
1550504622;Drummer Girl;Karen Bass;14 - 17 years;8 - 12;https://m.media-amazon.com/images/I/51z6wQW3mRL.jpg
1502759705;Spring: A Dog Days Novel;Sierra Dean;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/51JEr0UKMpL.jpg
0802733905;Also Known As;Robin Benway;11+ years;7 - 9;https://m.media-amazon.com/images/I/71neZQcJrpL.jpg
0399244891;Horowitz Horror: Stories You'll Wish You Never Read;Anthony Horowitz;10 - 12 years;5 - 6;https://m.media-amazon.com/images/I/51i-r+t2k4L.jpg
1416906584;Sight;Adrienne Maria Vrettos;12 years and up;7 - 12;https://m.media-amazon.com/images/I/41CrYonu1lL.jpg
1452619786;Pure: The Second Covenant Novel;Jennifer L. Armentrout;14 - 17 years;8 - 12;https://m.media-amazon.com/images/I/51xL2S1wTBL.jpg
1551436930;Out of Order;Robin Stevenson;READINGAGE_MISSING_AZ;8 - 12;https://m.media-amazon.com/images/I/51NFkP5ygPL.jpg
1489581588;Blood Pact: Blood Pact #1;Sharon Rose Mayes;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/41yYskSpsNL.jpg
0545425301;The Bar Code Prophecy;Suzanne Weyn;12 years and up;7 - 9;https://m.media-amazon.com/images/I/416fR34VNmL.jpg
0147515742;Found;Harlan Coben;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/91UBnbNBz4L.jpg
148279151X;Gold in the Clouds;Hayden Thorne;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/51hpyKPSjyL.jpg
0373211090;The Secret Diamond Sisters;Michelle Madow;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/91cOYJWBnlL.jpg
1770497161;Another Me;Eva Wiseman;12 - 17 years;7 - 9;https://m.media-amazon.com/images/I/A1j9mFKbbeL.jpg
0984939423;Letters From The Ledge;Lynda Meyers;13 - 18 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/713WHnA7VHL.jpg
1250036283;Midnight City: A Conquered Earth Novel;J. Barton Mitchell;13 - 18 years;7 - 12;https://m.media-amazon.com/images/I/71Y5CVHNZfL.jpg
1627981330;Dumb Jock: The Musical;Jeff Erno;13 - 17 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/61bq7CncAsL.jpg
1595147691;Iceling;Sasha Stephenson;12 years and up;7 - 9;https://m.media-amazon.com/images/I/71IYatOy+FL.jpg
0062337904;Rebel;Amy Tintera;13 - 18 years;8 - 12;https://m.media-amazon.com/images/I/51neQOJvQfL.jpg
0316043532;Sorta Like a Rock Star;Matthew Quick;12 years and up;7 and up;https://m.media-amazon.com/images/I/81aDRc8pA7L.jpg
0590690132;Brian's Winter;Gary Paulsen;10+ years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/91a7E93peBL.jpg
156292592X;Wwjd: Stories for Teenagers;Karen Desollar;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/41SHB9BAN9L.jpg
1408815516;Killing Rachel;Anne Cassidy;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/81Wd873sO6L.jpg
1626723990;Whatever.: or how junior year became totally f$@cked;S. J. Goslee;14 - 18 years;10 - 12;https://m.media-amazon.com/images/I/71WnlaxqJvL.jpg
1250011914;Whispers at Moonrise;C. C. Hunter;12 - 18 years;7 - 9;https://m.media-amazon.com/images/I/817gyWi9c-L.jpg
0099543745;Witch & Wizard. James Patterson with Gabrielle Charbonnet;James Patterson;3+ years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/71LvtN6tarL.jpg
0613123387;Out of Time;Caroline B. Cooney;3 years and up;7 - 9;https://m.media-amazon.com/images/I/41Ia-clq1EL.jpg
1416900209;She's Got the Beat;Nancy Krulik;14 years and up;10 - 12;https://m.media-amazon.com/images/I/61irDivBE7L.jpg
0062117297;Frozen;Erin Bowman;13 years and up;8 - 9;https://m.media-amazon.com/images/I/514BQC0yPwL.jpg
1400168902;Infinite Days: A Vampire Queen Novel;Rebecca Maizel;12 - 17 years;7 - 12;https://m.media-amazon.com/images/I/51Zu-S1QnnL.jpg
0373210523;Speechless;Hannah Harrington;13 - 17 years;10 - 12;https://m.media-amazon.com/images/I/81Msbuer9yL.jpg
1932425977;Dani Bennoni: Long May He Live;Bart Moeyaert;14 - 17 years;9 - 12;https://m.media-amazon.com/images/I/51hSyDRVxKL.jpg
0553538101;This is the Part Where You Laugh;Peter Brown Hoffmeister;14 years and up;9 - 12;https://m.media-amazon.com/images/I/A1e2oSDsdVL.jpg
0451483898;Life and Death: Twilight Reimagined;Stephenie Meyer;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/71mrVzr+7-L.jpg
0545654572;Sinner;Maggie Stiefvater;14 years and up;9 and up;https://m.media-amazon.com/images/I/41Ycu+fyoZL.jpg
0385734506;King Dork;Frank Portman;14 - 17 years;9 - 12;https://m.media-amazon.com/images/I/A1hh4oH6qAL.jpg
194266446X;Facsimile;Vicki L. Weavil;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/51jLyT5j0EL.jpg
031621714X;The Disappearance of Nagato Yuki-chan, Vol. 3 - manga;Nagaru Tanigawa;16 years and up;11 and up;https://m.media-amazon.com/images/I/51PSNCYxWAL.jpg
0060567309;Order of the Poison Oak, The;Brent Hartinger;13 years and up;8 - 9;https://m.media-amazon.com/images/I/51tC6esGxWL.jpg
0143145762;The Eternal Ones;Kirsten Miller;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/31t5+gsZ8dL.jpg
0606007121;Tiger Eyes;Judy Blume;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/81rqLRTB64L.jpg
0316602744;THE Cirque Du Freak: The Vampire Prince: Book 6 in the Saga of Darren Shan;Darren Shan;12 years and up;7 and up;https://m.media-amazon.com/images/I/91YWXT61TBL.jpg
039494822X;Kidnapping of Courtney Van Allen & What's-Her-Name;Joyce Cool;9 - 12 years;4 - 6;https://m.media-amazon.com/images/I/91XbeOBoy8L.jpg
1575057654;Easter Around the World;Shannon Knudsen;7 - 9 years;2 - 3;https://m.media-amazon.com/images/I/61E9CRQY5ZL.jpg
1620142619;Trail of the Dead;Joseph Bruchac;12 - 17 years;10 - 12;https://m.media-amazon.com/images/I/51YDZZSkXYL.jpg
080273782X;Hold Me Like a Breath: Once Upon a Crime Family;Tiffany Schmidt;13 years and up;7 - 9;https://m.media-amazon.com/images/I/51jorY-dsZL.jpg
0140385614;Like Sisters on the Homefront;Rita Williams-Garcia;10 years and up;5 - 9;https://m.media-amazon.com/images/I/51J9zu-1RqL.jpg
0385903839;Top Ten Uses for an Unworn Prom Dress;Tina Ferraro;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/510DEP3YZJL.jpg
0385666403;United We Stand;Eric Walters;12 - 17 years;7 - 9;https://m.media-amazon.com/images/I/81CoHS3VDOL.jpg
1633751252;The Body Institute;Carol Riggs;12 - 17 years;9 - 12;https://m.media-amazon.com/images/I/71ZnOHODfTL.jpg
1483005844;Positive;Paige Rawl;14 - 17 years;7 - 9;https://m.media-amazon.com/images/I/81tjjYJqQ1L.jpg
0062060716;Possess;Gretchen McNeil;13 years and up;8 - 9;https://m.media-amazon.com/images/I/51LWdIoHBXL.jpg
1633751279;Tarnished;Kate Jarvik Birch;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/81bZTSJWRTL.jpg
0316101753;The Fire;James Patterson;10 years and up;5 and up;https://m.media-amazon.com/images/I/51AJvv3ahXL.jpg
0440238498;Eldest;Christopher Paolini;10+ years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/41H8R1B7DvL.jpg
0316126543;Bunheads;Sophie Flack;12 years and up;7 and up;https://m.media-amazon.com/images/I/514KqboJXgL.jpg
031612351X;Beautiful Chaos;Kami Garcia;12 years and up;7 and up;https://m.media-amazon.com/images/I/91936f8TD0L.jpg
055323532X;The Perfect Match;Marian Woodruff;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/41JwP6iIH4L.jpg
1512160709;Before life happened;Isabel Curtis;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/51y2CMS7IGL.jpg
1599553511;The Mark;M.R. Bunderson;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/41-iM3ko-aL.jpg
088899382X;Looking for X;Deborah Ellis;9 - 12 years;4 - 7;https://m.media-amazon.com/images/I/81-mSoXkffL.jpg
1416935738;The Overlord Protocol;Mark Walden;10 - 12 years;3 - 7;https://m.media-amazon.com/images/I/51SI9D67ubL.jpg
0312609388;Tempted: A House of Night Novel;P. C. Cast;12 - 18 years;7 - 9;https://m.media-amazon.com/images/I/71V3GDOpDML.jpg
1423135288;Tweet Heart;Elizabeth Rudnick;READINGAGE_MISSING_AZ;7 and up;https://m.media-amazon.com/images/I/41rqBqDL+5L.jpg
1633756084;Proof of Lies;Diana Rodriguez Wallach;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/91JK2AuEYCL.jpg
1554550629;Bifocal;Deborah Ellis;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/61jyh-yPkMS.jpg
1551097834;Rattled;Lisa Harrington;8 - 12 years;8 - 12;https://m.media-amazon.com/images/I/41zv+dGcSvL.jpg
0544000137;The Outside;Laura Bickle;12 years and up;7 - 9;https://m.media-amazon.com/images/I/81CDoN91I6L.jpg
141696519X;The Light;D.J. MacHale;10 - 14 years;5 - 9;https://m.media-amazon.com/images/I/61nRd6V+6pL.jpg
0142410705;An Abundance of Katherines;John Green;12+ years;7 - 12;https://m.media-amazon.com/images/I/81iHTcrlQlL.jpg
0888995849;God and I Broke Up;Katerina Mazetti;13 years and up;7 - 9;https://m.media-amazon.com/images/I/412DP77744L.jpg
0545213592;Shinbone Showdown;Ryder Windham;9 - 12 years;4 - 7;https://m.media-amazon.com/images/I/61cbJ9uRTFL.jpg
1482583089;Grounded!: More Confessions of an Angel in Training;Shel Delisle;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/514hfJ4fxaL.jpg
1580897908;Blood and Ink;Stephen Davies;12 - 17 years;7 - 12;https://m.media-amazon.com/images/I/A1rGcKx98YL.jpg
1941110274;Weird Girl and What's His Name;Meagan Brothers;14 years and up;8 - 9;https://m.media-amazon.com/images/I/51T2EyiG8DL.jpg
1416913963;Gothic Lolita: A Mystical Thriller;Dakota Lane;12 - 14 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/51u5jJjLeEL.jpg
0375840915;What I Meant...;Marie Lamba;10 years and up;5 - 9;https://m.media-amazon.com/images/I/41PI9Wbj3xL.jpg
055348768X;Amy, on Her Own;Marilyn Kaye;8 - 12 years;3 - 7;https://m.media-amazon.com/images/I/517EJFQG5WL.jpg
0316126535;Bunheads;Sophie Flack;15 years and up;10 and up;https://m.media-amazon.com/images/I/51DeutCFx3L.jpg
1442421258;Possession;Elana Johnson;14 years and up;9 - 12;https://m.media-amazon.com/images/I/41qMKXZXaSL.jpg
0385736525;The Indigo Notebook;Laura Resau;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/515tCUItmUL.jpg
0805090983;Hold Me Closer, Necromancer;Lish McBride;14 years and up;9 - 12;https://m.media-amazon.com/images/I/81-fFz1GbPL.jpg
0312656270;Hades;Alexandra Adornetto;12 - 18 years;7 - 9;https://m.media-amazon.com/images/I/71gQ+xX2UpL.jpg
1442414308;Dead End;Jason Myers;16 years and up;10 - 12;https://m.media-amazon.com/images/I/51sfyIvtIxL.jpg
1635830028;Seeking Mansfield;Kate Watson;13 - 17 years;7 - 9;https://m.media-amazon.com/images/I/81mFiZXHUaL.jpg
0761452427;The Bone Collector's Son;Paul Yee;9 - 12 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/51C5hHSFxdL.jpg
1600606628;Tankborn;Karen Sandler;12 years and up;7 - 9;https://m.media-amazon.com/images/I/41j0bIsZtJL.jpg
3200306343;"The Night World Collection: Night World; Daughters of Darkness; Spellbinder; Dark Angel; The Chosen; Soulmate; Huntress; Black Dawn; Witchlight";L.J. Smith;14 years and up;9 - 12;https://m.media-amazon.com/images/I/71KUseAQRBL.jpg
0615681913;North Pole High: A Rebel Without a Claus;Candace Jane Kringle;13 - 17 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/51efcCMh8hL.jpg
0440219086;If Rock and Roll Were a Machine;Terry Davis;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/61H6qHgK-dL.jpg
1635830001;The Edge of the Abyss;Emily Skrutskie;14 - 17 years;7 - 9;https://m.media-amazon.com/images/I/81Q1wVhtpIL.jpg
0061953423;Illegal;Bettina Restrepo;13 - 17 years;8 - 9;https://m.media-amazon.com/images/I/414B5gB1BcL.jpg
0525441611;Singularity;William Sleator;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/41JivviSXoL.jpg
1475267835;Fierce Competition;Mark A. Roeder;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/518W03chsvL.jpg
0060761989;Forest of the Pygmies;Isabel Allende;8 - 12 years;7 - 9;https://m.media-amazon.com/images/I/51wbbEgjoZL.jpg
1402275579;The Undertakers: Queen of the Dead;Ty Drago;10 - 13 years;5 - 8;https://m.media-amazon.com/images/I/51+QwqgEiKL.jpg
0060589442;Kingdom of the Golden Dragon;Isabel Allende;8 - 12 years;7 - 9;https://m.media-amazon.com/images/I/51EgFsfIduL.jpg
1416905162;Mates, Dates, and Inflatable Bras;Cathy Hopkins;12 years and up;7 - 9;https://m.media-amazon.com/images/I/51Hij-AfRkL.jpg
0553256270;Singularity;William Sleator;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/51goS22azoL.jpg
1416911448;Mates, Dates, and Cosmic Kisses;Cathy Hopkins;12 years and up;7 - 9;https://m.media-amazon.com/images/I/41FSJVDWD7L.jpg
068985546X;Mates, Dates, and Designer Divas;Cathy Hopkins;12 years and up;7 - 9;https://m.media-amazon.com/images/I/61Euet-AOML.jpg
0689859910;Mates, Dates, and Sleepover Secrets;Cathy Hopkins;12 years and up;7 - 9;https://m.media-amazon.com/images/I/414ZWM0P7KL.jpg
0689867239;Mates, Dates, and Sequin Smiles;Cathy Hopkins;12 years and up;7 - 9;https://m.media-amazon.com/images/I/612EmNxpbqL.jpg
0689876971;Mates, Dates, and Diamond Destiny;Cathy Hopkins;12 - 14 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/61kM0t+CNiL.jpg
0689870620;Mates, Dates, and Tempting Trouble;Cathy Hopkins;12 years and up;7 - 9;https://m.media-amazon.com/images/I/615+q8n2rhL.jpg
0887769586;Avalanche Dance;Ellen Schwartz;12 - 17 years;7 - 9;https://m.media-amazon.com/images/I/91j4bOx2qyL.jpg
0316185094;Gossip Girl, Psycho Killer;Cecily von Ziegesar;15 years and up;10 and up;https://m.media-amazon.com/images/I/51EC3d2CxvL.jpg
1517270200;Always Second Best;Elodie Nowodazkij;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/51J1gTzykVL.jpg
0689876955;Mates, Dates, and Great Escapes;Cathy Hopkins;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/514xzvau4fL.jpg
1250051614;Party Games;R. L. Stine;12 - 18 years;10 - 12;https://m.media-amazon.com/images/I/812ls-+np3L.jpg
0062095374;The Isle;Jordana Frankel;13 - 17 years;8 - 9;https://m.media-amazon.com/images/I/51BUPGnjonL.jpg
1595140336;The Bermudez Triangle;Maureen Johnson;14 years and up;9 - 12;https://m.media-amazon.com/images/I/51zZNbW7xSS.jpg
015205863X;Novio Boy: A Play;Gary Soto;12 years and up;7 - 9;https://m.media-amazon.com/images/I/618trVRp4RL.jpg
0618250735;Better Than Running at Night;Hillary Frank;12 years and up;7 - 12;https://m.media-amazon.com/images/I/8128q0DMEpL.jpg
0761361561;The Knife and the Butterfly;Ashley Hope Perez;14 - 18 years;9 - 12;https://m.media-amazon.com/images/I/71Y8Bu1ixlL.jpg
0316117994;Family Affairs;Jen Calonita;12 years and up;7 and up;https://m.media-amazon.com/images/I/51S10tbhJ+L.jpg
0316118001;Family Affairs;Jen Calonita;12 years and up;7 and up;https://m.media-amazon.com/images/I/412+J19q8LL.jpg
197636289X;The Uncrossing;Melissa Eastlake;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/512emKxu-wL.jpg
0786838515;Freshman;Michael Gerber;14 years and up;9 and up;https://m.media-amazon.com/images/I/51GwYDr3ILL.jpg
1932538933;Shut Up!;Marilyn Reynolds;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/41XMjCUm9dL.jpg
043943968X;Sam I Am;Ilene Cooper;9 - 12 years;4 - 7;https://m.media-amazon.com/images/I/51H8JZHMYTL.jpg
1600066224;Hot: A Novel;Laura L Smith;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/41GhCaVqECL.jpg
162491070X;Less Than Charming: A Novel;Rebecca A. Demarest;14 years and up;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/8199EnvN9nL.jpg
1416906991;November Blues;Sharon M. Draper;12 years and up;7 - 9;https://m.media-amazon.com/images/I/71LUp1wUn0L.jpg
1423178203;THE Unbound;Victoria Schwab;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/51QYw9tx4WL.jpg
1616956747;My Sister Rosa;Justine Larbalestier;14 - 17 years;9 - 12;https://m.media-amazon.com/images/I/91oZwZVIgDL.jpg
1442442816;Palace of Lies;Margaret Peterson Haddix;12 years and up;7 - 9;https://m.media-amazon.com/images/I/51FbAzLpx7L.jpg
0440803381;The River;Gary Paulsen;10 - 12 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/31DFenYBdML.jpg
0553494015;Sister Spy;Laura Peyton Roberts;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/51rKpS5QnHL.jpg
0385731639;Queen B;Laura Peyton Roberts;12 - 18 years;7 - 12;https://m.media-amazon.com/images/I/41BP9V6GDYL.jpg
0143312588;A Perfect Gentle Knight;Kit Pearson;12 years and up;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/41GGXYLEehL.jpg
1442442786;Full Ride;Margaret Peterson Haddix;12 years and up;7 - 9;https://m.media-amazon.com/images/I/41pt-X2zalL.jpg
059040511X;City Light;Harry Mazer;11 years and up;7 - 9;https://m.media-amazon.com/images/I/41+Y-Zr2+wL.jpg
0440968224;Peter Pan Bag;Lee Kingman;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/91JPdI2SvBL.jpg
0758255586;Doing My Own Thing;Nikki Carter;14 - 17 years;7 - 12;https://m.media-amazon.com/images/I/91vHhYT04CL.jpg
0345448898;His Dark Materials Trilogy: The Golden Compass / The Subtle Knife / The Amber Spyglass;Philip Pullman;11+ years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/519704AD0CL.jpg
0440920833;A Day No Pigs Would Die;PECK ROBERT NEWTON;10+ years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/81vc2K9ekwL.jpg
0061239100;Hauntings: And Other Tales of Danger, Love, and Sometimes Loss;Betsy Hearne;10 - 14 years;5 - 9;https://m.media-amazon.com/images/I/51Xzs00BNPL.jpg
0753456389;Horror Stories;Susan Price;9 - 12 years;4 - 6;https://m.media-amazon.com/images/I/51UeggCy6YL.jpg
0375813527;One Good Punch;Rich Wallace;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/31oJy7668OL.jpg
0525477357;Behind the Eyes;Francisco Stork;14 years and up;9 and up;https://m.media-amazon.com/images/I/51BAG2D4Y2L.jpg
0553492705;Summer of Love;Francine Pascal;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/51J8685ZB4L.jpg
054428111X;An Inheritance of Ashes;Leah Bobet;12 years and up;7 - 9;https://m.media-amazon.com/images/I/51CEjCoh7CL.jpg
1606843842;Hourglass;Myra McEntire;14 years and up;9 - 12;https://m.media-amazon.com/images/I/517FD2K2ZCL.jpg
1490334750;Only Human: The First One;Ms Maria K Bradley;READINGAGE_MISSING_AZ;7 - 9;https://m.media-amazon.com/images/I/51AoW0TBPCL.jpg
1455857297;Hollowland;Amanda Hocking;12 - 17 years;10 - 12;https://m.media-amazon.com/images/I/61E6rG5HIZL.jpg
1469217287;Enchanted;Alethea Kontis;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/51ecwXMW1cL.jpg
0590442368;The Baby-Sitter;R. L. Stine;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/21QAA4B1E6L.jpg
1416975519;Intensely Alice;Phyllis Reynolds Naylor;14 years and up;9 and up;https://m.media-amazon.com/images/I/81BzJ220h+L.jpg
1464704589;Leisure Arts Book, Go Crazy with Duct Tape;Patti Wallenfang;13 - 17 years;GRADE_MISSING_AZ;https://m.media-amazon.com/images/I/81vpR2UAAaL.jpg
0307283917;Sammy and Juliana in Hollywood;Benjamin Alire Saenz;10 years and up;5 - 9;https://m.media-amazon.com/images/I/610PSGT9YAL.jpg
0307710300;The Dead-Tossed Waves;Carrie Ryan;14 years and up;9 - 12;https://m.media-amazon.com/images/I/51aG5ukYgaL.jpg
0062571850;Neighborhood Girls;Jessie Ann Foley;14 years and up;9 - 12;https://m.media-amazon.com/images/I/51lG3Rf2X2L.jpg
1551433311;Red Sea;Diane Tullson;12 - 17 years;8 - 12;https://m.media-amazon.com/images/I/51MUyh3DWEL.jpg
1440552614;Exposure;Kim Askew;14 - 18 years;10 - 12;https://m.media-amazon.com/images/I/81JHq0a5EvL.jpg
0061686514;The Life of Glass;Jillian Cantor;13 years and up;8 - 9;https://m.media-amazon.com/images/I/510+b6Zxs1L.jpg
0670060283;The Weight of the Sky;Lisa Ann Sandell;12 - 15 years;7 - 9;https://m.media-amazon.com/images/I/41SBJ2CJ8RL.jpg
1455851892;The Princesses of Iowa;M. Molly Backes;READINGAGE_MISSING_AZ;10 - 12;https://m.media-amazon.com/images/I/61nD2xbevuL.jpg
1442468025;Rise of the Arcane Fire;Kristin Bailey;14 years and up;9 - 12;https://m.media-amazon.com/images/I/81Hs1MNBJNL.jpg
1602862729;The Haunting of Sunshine Girl: Book One;Paige McKenzie;11+ years;7 and up;https://m.media-amazon.com/images/I/513lqaXdWjL.jpg
1550379402;My Kind of Sad: What It's Like to Be Young and Depressed;Kate Scowen;13 - 18 years;8 - 12;https://m.media-amazon.com/images/I/51EF19M7VRL.jpg
0373212437;Daughter of the Burning City;Amanda Foody;13 - 17 years;10 - 12;https://m.media-amazon.com/images/I/81-NYKV+atL.jpg
061301670X;Running Out Of Time;Margaret Peterson Haddix;9+ years;4 - 6;https://m.media-amazon.com/images/I/51Fo8LaGzTL.jpg
0440237777;The Sweet Far Thing;Libba Bray;12 - 17 years;7 - 9;https://m.media-amazon.com/images/I/91PFqOowJBL.jpg
1937054063;Stealing Kevin's Heart;M. Scott Carter;13 - 17 years;7 - 12;https://m.media-amazon.com/images/I/81iz3kxqREL.jpg
